"8.219.199.220	8443	8443	TRUE	SIN	Asia Pacific	Singapore	246 ms	6024 kB/s"
"8.210.245.224	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	60 ms	5997 kB/s"
"47.76.204.76	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	60 ms	5996 kB/s"
"8.222.179.231	2096	2096	TRUE	SIN	Asia Pacific	Singapore	215 ms	5995 kB/s"
"8.210.21.65	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	63 ms	5991 kB/s"
"8.219.97.50	2096	2096	TRUE	SIN	Asia Pacific	Singapore	235 ms	5986 kB/s"
"8.219.194.170	8443	8443	TRUE	SIN	Asia Pacific	Singapore	249 ms	5944 kB/s"
"8.219.248.47	2083	2083	TRUE	SIN	Asia Pacific	Singapore	218 ms	5938 kB/s"
"47.242.174.27	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	64 ms	5920 kB/s"
"8.219.11.158	2087	2087	TRUE	SIN	Asia Pacific	Singapore	237 ms	5866 kB/s"
"8.222.164.209	2096	2096	TRUE	SIN	Asia Pacific	Singapore	229 ms	5851 kB/s"
"8.219.51.211	2087	2087	TRUE	SIN	Asia Pacific	Singapore	218 ms	5846 kB/s"
"47.236.180.24	2096	2096	TRUE	SIN	Asia Pacific	Singapore	228 ms	5785 kB/s"
"8.219.201.245	2096	2096	TRUE	SIN	Asia Pacific	Singapore	247 ms	5784 kB/s"
"8.219.229.190	2083	2083	TRUE	SIN	Asia Pacific	Singapore	229 ms	5749 kB/s"
"8.217.164.10	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	61 ms	5727 kB/s"
"47.245.102.52	2087	2087	TRUE	SIN	Asia Pacific	Singapore	248 ms	5726 kB/s"
"47.245.102.52	8443	8443	TRUE	SIN	Asia Pacific	Singapore	243 ms	5723 kB/s"
"47.243.139.85	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	53 ms	5719 kB/s"
"8.210.48.107	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	61 ms	5718 kB/s"
"8.222.179.231	2083	2083	TRUE	SIN	Asia Pacific	Singapore	208 ms	5716 kB/s"
"47.245.126.151	2087	2087	TRUE	SIN	Asia Pacific	Singapore	247 ms	5701 kB/s"
"8.219.189.143	2053	2053	TRUE	SIN	Asia Pacific	Singapore	235 ms	5694 kB/s"
"8.210.3.24	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	91 ms	5691 kB/s"
"8.219.117.198	2083	2083	TRUE	SIN	Asia Pacific	Singapore	226 ms	5690 kB/s"
"47.236.165.25	2083	2083	TRUE	SIN	Asia Pacific	Singapore	228 ms	5679 kB/s"
"8.219.60.54	2096	2096	TRUE	SIN	Asia Pacific	Singapore	237 ms	5675 kB/s"
"8.219.113.232	2053	2053	TRUE	SIN	Asia Pacific	Singapore	208 ms	5672 kB/s"
"8.219.191.110	2087	2087	TRUE	SIN	Asia Pacific	Singapore	212 ms	5666 kB/s"
"8.219.60.54	2083	2083	TRUE	SIN	Asia Pacific	Singapore	225 ms	5660 kB/s"
"8.219.83.71	2096	2096	TRUE	SIN	Asia Pacific	Singapore	229 ms	5650 kB/s"
"47.236.164.215	8443	8443	TRUE	SIN	Asia Pacific	Singapore	223 ms	5628 kB/s"
"8.219.111.175	2096	2096	TRUE	SIN	Asia Pacific	Singapore	263 ms	5613 kB/s"
"8.219.200.145	2053	2053	TRUE	SIN	Asia Pacific	Singapore	222 ms	5603 kB/s"
"8.217.145.40	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	60 ms	5593 kB/s"
"47.243.206.150	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	61 ms	5570 kB/s"
"8.219.1.92	2053	2053	TRUE	SIN	Asia Pacific	Singapore	232 ms	5557 kB/s"
"8.219.110.81	2053	2053	TRUE	SIN	Asia Pacific	Singapore	212 ms	5550 kB/s"
"8.219.111.175	8443	8443	TRUE	SIN	Asia Pacific	Singapore	228 ms	5550 kB/s"
"8.219.200.145	2087	2087	TRUE	SIN	Asia Pacific	Singapore	213 ms	5547 kB/s"
"8.222.179.231	8443	8443	TRUE	SIN	Asia Pacific	Singapore	220 ms	5528 kB/s"
"8.222.156.242	8443	8443	TRUE	SIN	Asia Pacific	Singapore	220 ms	5524 kB/s"
"8.222.183.242	2087	2087	TRUE	SIN	Asia Pacific	Singapore	231 ms	5457 kB/s"
"47.237.14.220	2096	2096	TRUE	SIN	Asia Pacific	Singapore	247 ms	5437 kB/s"
"8.219.114.201	2087	2087	TRUE	SIN	Asia Pacific	Singapore	223 ms	5434 kB/s"
"8.219.174.213	2087	2087	TRUE	SIN	Asia Pacific	Singapore	223 ms	5432 kB/s"
"8.219.99.169	2083	2083	TRUE	SIN	Asia Pacific	Singapore	229 ms	5431 kB/s"
"47.243.183.127	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	61 ms	5431 kB/s"
"47.236.17.193	8443	8443	TRUE	SIN	Asia Pacific	Singapore	218 ms	5425 kB/s"
"8.219.110.81	2096	2096	TRUE	SIN	Asia Pacific	Singapore	230 ms	5416 kB/s"
"8.218.204.128	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	71 ms	5405 kB/s"
"47.236.118.216	2087	2087	TRUE	SIN	Asia Pacific	Singapore	285 ms	5391 kB/s"
"8.222.193.65	2053	2053	TRUE	SIN	Asia Pacific	Singapore	222 ms	5391 kB/s"
"47.242.232.14	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	67 ms	5333 kB/s"
"8.219.42.72	2053	2053	TRUE	SIN	Asia Pacific	Singapore	246 ms	5320 kB/s"
"47.236.9.152	2096	2096	TRUE	SIN	Asia Pacific	Singapore	244 ms	5318 kB/s"
"8.219.210.57	8443	8443	TRUE	SIN	Asia Pacific	Singapore	229 ms	5288 kB/s"
"8.219.4.122	2087	2087	TRUE	SIN	Asia Pacific	Singapore	212 ms	5285 kB/s"
"47.236.253.41	2096	2096	TRUE	SIN	Asia Pacific	Singapore	236 ms	5273 kB/s"
"8.219.111.175	2087	2087	TRUE	SIN	Asia Pacific	Singapore	223 ms	5254 kB/s"
"47.236.158.158	8443	8443	TRUE	SIN	Asia Pacific	Singapore	247 ms	5253 kB/s"
